"X","CellId","AltFreq","AltPos","SepBF","Pval1","Pval2","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","MlpxRate","PrState1","Switch12","Switch21","ProbMlpx","PvalSep","PrBinSep","MinSampSize","Pswitch0_10","Pswitch10_20","Pswitch20_30","Pswitch30_40","Pswitch40_50","Pswitch50_60","Pswitch60_70","Pswitch70_80","Pswitch80_90","Pswitch90_100","Rule_5_5_5","PairId","Site","Alpha_mean","Alpha_Mode1","Alpha_Mode2","Alpha_ModeDen1","Alpha_ModeDen2","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS3_Median","LS5_Median","LS8_Median","LS12_Median","LS20_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
31,"YKIC140220Loc_DoubleSound",1988,-6,14.4894,0.3224,0.2403,0.999309547,0.000323507,3.53e-08,0.000366911,"Mixture",0.999309547,0.55,0.23,0.29,0.26,0.6,0.03,0.01,14,0,0,2,5,3,8,6,7,0,0,TRUE,2,NA,0.500618593252221,0.0512626989099905,0.704989776661906,1.24477599275877,1.23030377931751,0.268641627275067,0.0746702619598497,NA,2.12889258613355,NA,0.20628,0.18928,0.14548,0.12004,0.09348,0.07428,0.0616,0.04656,0.0374,0.0256,0.012656905826319,0.00498649884138561,0.00085106102161774,0.00176413752458144,0.702066681560453,0.486337042046254,0.50822902701176,NA,2.01805376033469,NA,0.008,0.05996,0.10096,0.16148,0.19668,0.19192,0.1364,0.093,0.04716,0.00444,0.60608,0.26996,0.09392
32,"YKIC110411_1Loc_DoubleSound",903,6,13.5637,0.3679,0.5124,0.999209722,0.000648473,8.96e-08,0.000141715,"Mixture",0.999209722,0.43,0.3,0.23,0.25,0.38,0,0,18,0,0,2,10,10,3,2,1,0,0,TRUE,NA,NA,0.429434216630981,0.421958317433455,2.40274860832207,0.445643294213365,0.104691228342062,0.396253026313088,1.20842260404882,1.14423048097681,0.10436,0.11936,0.11168,0.11168,0.11156,0.10656,0.10256,0.09424,0.08104,0.05696,0.239816394215428,0.0455944898707465,0.0014257879607904,0.00053193162817361,0.150789571418481,0.402335549055545,0.394002238157651,NA,2.87349863590416,NA,0.00584,0.06164,0.1682,0.25704,0.25404,0.1432,0.06372,0.03172,0.01244,0.00216,1.10248,0.5672,0.21832,0.429434216630981,0.421958317433455
33,"YKIC140221Loc_DoubleSound",1100,24,36.4411,0.1038,0.1213,0.998766834,0.001165816,1.24e-09,6.73e-05,"Mixture",0.998766834,0.6,0.75,0.24,0.25,0.68,0,0,32,0,0,0,8,4,8,16,14,4,0,TRUE,1,NA,0.812000378653944,0.969665516398153,0.0429325238509782,4.92582761402194,0.302975644954722,0.178536339658566,0.0432417934289302,NA,3.17650183113826,NA,0.33624,0.19836,0.1324,0.09344,0.06892,0.05136,0.04244,0.03336,0.02596,0.01752,0.0269903204100581,0.0115706528287881,0.00115113458100908,0.00150567044489167,0.568148958120544,0.887992670487963,0.912284972390871,0.4128518436375,7.79670874106848,0.151854039526023,0.00148,0.00952,0.012,0.01404,0.0144,0.01548,0.03032,0.10364,0.3778,0.42132,0.45264,0.17284,0.0564
34,"YKIC092311_1Loc_DoubleSound",903,-24,80.3143,0.2133,0.5075,0.000289383,0.998740269,8.79e-06,0.000961553,"Average",0.998740269,0.43,0.9,0.17,0.39,0.41,0,0,6,0,0,5,3,1,3,2,0,0,0,TRUE,NA,NA,0.279367664767448,0.125426064996508,2.18410911277832,0.328596652432503,0.118988612746954,NA,1.76328470397233,NA,0.13632,0.1716,0.15432,0.1244,0.10592,0.0846,0.07184,0.06156,0.05272,0.03672,0.0118037551037722,0.00652575908808224,0.000517832950827558,0.000676166929711462,0.756522656236877,0.261115488192882,0.238335668035889,0.15501425269498,3.01394818574492,2.88437754038592,0.0526,0.26484,0.29356,0.21716,0.08792,0.04316,0.02296,0.0136,0.00356,0.00064,0.86724,0.3808,0.13648,0.279367664767448,0.125426064996508
35,"YKIC140501Loc_DoubleSound",500,6,31.7114,0.1941,0.1481,0.998367322,0.000806881,5.33e-05,0.000772457,"Mixture",0.998367322,0.44,0.28,0.24,0.18,0.38,0,0,10,0,0,1,6,1,0,2,1,0,0,TRUE,1,NA,0.551349872550822,0.650026552657495,0.444170490662917,1.34902760580629,1.25400364648135,0.30433003640481,0.0778438648799721,NA,1.96139058829508,NA,0.18956,0.17468,0.13064,0.10764,0.09168,0.07644,0.06616,0.06092,0.05644,0.04584,0.0440796260767588,0.0105362669479816,0.00123709186620108,0.000990862961600091,0.455773096161808,0.546856546470753,0.557093597102881,0.758056928587154,1.57720926657026,1.53168067831633,0.0048,0.03472,0.0992,0.14464,0.14492,0.1562,0.14052,0.14976,0.10184,0.0234,0.77464,0.3786,0.14888
36,"YKIC100111_1Loc_DoubleSound",903,-24,25.8854,0.1934,0.2137,0.997791325,0.000553078,2.34e-06,0.001653252,"Mixture",0.997791325,0.34,0.8,0.22,0.25,0.28,0,0,6,0,0,6,4,1,1,0,0,0,0,TRUE,NA,NA,0.882337950692541,0.960039975902819,0.0602499115214614,6.30847311144528,0.000466457060310502,0.135198283149617,0.0378305260241578,NA,4.26514229221322,NA,0.4176,0.2018,0.1198,0.07916,0.05608,0.03984,0.03132,0.02396,0.0172,0.01324,0.0387680971276229,0.0111799816471278,0.000911194445166318,0.000771288875973059,0.417857483680313,0.909807171589321,0.92840670812673,0.65599048217864,9.47666530954468,0.156267015616636,6e-04,0.00368,0.0064,0.00944,0.01056,0.01168,0.01632,0.0568,0.31828,0.56624,0.37576,0.12784,0.03984
37,"YKIC140321Loc_DoubleSound",500,24,15.6457,0.1024,0.204,0.997692129,0.000606073,0.000186905,0.001514893,"Mixture",0.997692129,0.37,0.22,0.31,0.22,0.33,0.01,0.03,10,0,1,3,7,3,1,0,0,0,0,TRUE,2,NA,0.357264651004685,0.068306405679934,1.99541216757032,0.192032594471395,0.0657170738736376,NA,3.00340626633236,NA,0.28168,0.23388,0.15888,0.11164,0.07628,0.05324,0.03508,0.02436,0.0154,0.00956,0.00715212423249045,0.00270741744898193,0.000472238789922186,0.00118291845008849,0.822008177321206,0.288399341000736,0.217107210639941,0.633927807074935,2.9152826672941,0.605746020572904,0.03616,0.21824,0.27376,0.1836,0.11648,0.06688,0.05816,0.03184,0.01232,0.00256,0.43152,0.1488,0.04444,0.357264651004685,0.068306405679934
38,"YKIC140501Loc_DoubleSound",1632,-24,28.0507,0.176,0.6066,0.997565994,0.00149978,4.17e-08,0.000934184,"Mixture",0.997565994,0.52,0.53,0.25,0.26,0.53,0.01,0,10,0,1,0,1,1,3,0,1,1,0,TRUE,2,NA,0.553146239503218,0.64276762650348,1.47007163693947,0.455548325835293,0.211508710219787,0.920074386202561,1.23921079437965,0.888006683397992,0.07628,0.12284,0.12228,0.116,0.11188,0.09956,0.09284,0.08676,0.08472,0.08684,0.0314051966526136,0.00685973108826169,0.000708694932318093,0.000954111729708682,0.617692352010299,0.607780217512343,0.642932134168219,NA,3.11715204000426,NA,0.00284,0.01864,0.04336,0.07956,0.12744,0.20708,0.2992,0.17684,0.04032,0.00472,1.21092,0.6528,0.28344,0.553146239503218,0.64276762650348
39,"PSIC111710Loc_DoubleSound",1100,-24,102.9261,0.2364,0.2538,0.997325144,0.002674806,5.82e-13,5.05e-08,"Mixture",0.997325144,0.33,0.44,0.31,0.25,0.2,0,0,25,0,5,5,4,1,1,1,0,0,0,TRUE,NA,NA,0.660798374674092,0.682229595808141,2.52356879857073,0.188945468515874,0.0725801239379645,NA,3.18286149802907,NA,0.27576,0.24476,0.15848,0.10888,0.07692,0.05288,0.0346,0.0228,0.01568,0.00924,0.0181839599468934,0.00379502719780837,0.000302379099832301,0.000411655801014526,0.754700126360523,0.674952074479349,0.697827419998315,0.113651089921752,4.1516076561526,0.0288433819528109,0.00068,0.00476,0.01428,0.02968,0.0536,0.14772,0.3536,0.31072,0.0826,0.00236,0.50524,0.16744,0.04452,0.660798374674092,0.682229595808141
40,"YKIC110911Loc_DoubleSound",609,-24,7.0365,0.1479,0.2053,0.997283707,7.77e-05,0.001638916,0.000999635,"Mixture",0.997283707,0.29,0.8,0.21,0.28,0.2,0,0,9,0,2,8,0,1,0,0,0,0,0,TRUE,NA,NA,0.51194550861266,0.51582003629194,1.40717815390155,0.452883600266571,0.240971011170968,0.40112044036399,1.2757048007763,1.20632014237208,0.07484,0.11368,0.12764,0.1198,0.11932,0.10868,0.09948,0.09472,0.07932,0.06252,0.0101097829500983,0.00811552544831068,0.00117147065655619,0.0049106219092177,0.608138641719426,0.539079671876449,0.513647276416166,0.331394022824912,3.08865019438701,0.734440190797215,0.00856,0.02176,0.05276,0.07504,0.21968,0.287,0.18552,0.12596,0.02112,0.0026,1.07096,0.55556,0.22384,0.51194550861266,0.51582003629194
41,"YKIC140507Loc_DoubleSound",1632,-6,6.4395,0.1348,0.7412,0.995817952,0.001867246,6.01e-07,0.002314201,"Mixture",0.995817952,0.37,0.39,0.3,0.31,0.29,0.01,0,6,0,2,3,2,4,2,0,0,0,0,TRUE,2,NA,0.397870100704868,0.213845209322249,0.883311668261664,1.84415833523939,0.755641637769636,0.455166933204683,0.194037806464903,0.906124281718737,1.23977784761575,0.87496411826448,0.08528,0.12028,0.11904,0.11592,0.10736,0.10144,0.09244,0.08952,0.08604,0.08268,0.0247275086042006,0.00796971098348749,0.00137223577674665,0.00118010385383898,0.548728560250613,0.394049681616119,0.29179544814303,0.416135884259495,1.91331620672757,1.88770542741682,0.02396,0.11316,0.1844,0.1902,0.17996,0.12036,0.08228,0.0602,0.03764,0.00784,1.17628,0.622,0.2658
42,"YKIC110311Loc_DoubleSound",903,6,14.4854,0.2302,0.189,0.995723828,0.001225771,6.2e-07,0.003049781,"Mixture",0.995723828,0.3,0.69,0.3,0.28,0.17,0,0,11,0,7,5,11,5,0,0,0,0,0,TRUE,NA,NA,0.361963407260305,0.103565557792053,0.903036158555787,1.86539259388732,0.549561452807164,0.246742394301527,0.0650040214045709,NA,2.34619138437362,NA,0.2362,0.19096,0.14736,0.11332,0.08904,0.06592,0.0526,0.0438,0.03564,0.02516,0.0198235639484947,0.00610177688692044,0.000732794013894183,0.00187754964725061,0.63015364692402,0.315583163394619,0.148840621284294,0.316003598694159,2.31896084748005,1.85816182669148,0.06892,0.22492,0.17848,0.17492,0.12148,0.093,0.0652,0.04292,0.02408,0.00608,0.59124,0.25188,0.09028
43,"YKIC110911Loc_DoubleSound",903,-24,6.9545,0.1906,0.1965,0.995714791,0.000383721,0.000455327,0.003446161,"Mixture",0.995714791,0.18,0.77,0.27,0.35,0.06,0,0,10,4,4,0,0,0,0,0,0,0,0,TRUE,NA,NA,0.331963061559455,0.0332424099423291,2.66012655869767,0.281537611461449,0.0598304127121943,NA,2.10538866773538,NA,0.22312,0.1692,0.13192,0.1076,0.08696,0.07168,0.06412,0.0588,0.0494,0.0372,0.0229413266643939,0.0100559151501338,0.00378748457070051,0.00245968245473658,0.427882289225807,0.223551598418793,0.125074043957959,0.626377498970454,3.32208203272106,0.765932136297907,0.14156,0.31296,0.15348,0.10704,0.06872,0.06816,0.07376,0.04604,0.02616,0.00212,0.6554,0.30488,0.11432,0.331963061559455,0.0332424099423291
44,"YKIC141016Loc_DoubleSound",500,24,592.1191,0.1627,0.3258,0.000916417,0.995372174,0.000241887,0.003469522,"Average",0.995372174,0.32,0.92,0.28,0.65,0.2,0,0,23,0,9,4,2,1,0,0,1,0,1,TRUE,1,NA,0.424965372754608,0.233622689076368,0.954127162791481,1.40745007230356,0.864692966936067,0.307049859137416,0.0765008936317423,NA,1.91143606167605,NA,0.19124,0.16744,0.1334,0.10832,0.09352,0.08108,0.07192,0.06192,0.05328,0.03788,0.0193061648057398,0.00945361142607332,0.000746986520457484,0.00133555233709415,0.604908690951857,0.407478208350085,0.34188225761328,NA,2.46253125678742,NA,0.01388,0.05248,0.17252,0.24272,0.2146,0.1386,0.0762,0.04852,0.03024,0.01024,0.71704,0.35156,0.13384
45,"PSIC102610Loc_DoubleSound",609,6,8.8197,0.6602,0.5068,0.994346962,0.004495542,0.000117948,0.001039548,"Mixture",0.994346962,0.4,0.67,0.34,0.4,0.33,0,0,7,0,3,0,4,3,2,0,0,0,0,TRUE,NA,NA,0.260341855037106,0.0278979576454966,0.444060691967662,4.2851866395442,0.852412974416434,0.196929286827922,0.0454044221207878,NA,2.90301028915408,NA,0.30612,0.19964,0.13628,0.10152,0.07576,0.05864,0.04452,0.03592,0.02536,0.01624,0.00867586724314763,0.00455442040177343,0.000945145927990713,0.00326882032743325,0.698645670983798,0.161206153869292,0.111234837784057,0.620514567020335,4.85712844516426,0.34116574759919,0.21776,0.39752,0.16396,0.08144,0.0456,0.03492,0.0308,0.01688,0.00876,0.00236,0.4516,0.18016,0.05832
46,"YKIC072811Loc_DoubleSound",500,24,5.9428,0.2806,0.4522,0.001442738,0.000179074,0.993508439,0.00486975,"Outside",0.993508439,0.41,0.09,0.45,0.19,0.38,0.01,0,11,0,0,1,8,5,1,0,0,0,0,TRUE,NA,NA,0.480216269088796,0.479264769798533,1.45079412416928,0.451439575930833,0.244056086634535,NA,1.28150627159745,NA,0.07052,0.12388,0.12756,0.11988,0.1126,0.10928,0.09912,0.09452,0.08004,0.0626,0.0556095717317718,0.0104912255582007,0.00121858792727484,0.000860311569848707,0.477016366748327,0.484845462179199,0.45354540013988,NA,2.26841297273936,NA,0.01236,0.05812,0.09488,0.14628,0.22128,0.18828,0.15072,0.0838,0.03608,0.0082,1.24608,0.63932,0.24652,0.480216269088796,0.479264769798533
47,"YKIC140226Loc_DoubleSound",500,6,40.4295,0.5278,0.2755,0.005280933,0.993170995,1.11e-08,0.00154806,"Average",0.993170995,0.73,0.65,0.28,0.3,0.85,0,0,13,0,0,0,0,0,1,6,6,7,0,TRUE,2,NA,0.770305731957539,0.943400105696705,2.85183135394953,0.196864568907379,0.057459896810172,NA,2.96982622172726,NA,0.29416,0.21092,0.1482,0.10588,0.07588,0.05756,0.04188,0.02952,0.0222,0.0138,0.0194435330410043,0.00759325674759118,0.00126237339936064,0.00106948276756484,0.618926127387263,0.80629569438632,0.841988142017343,0.236643418758613,4.28985383990255,0.0898970719041702,0.00052,0.00388,0.00892,0.01848,0.03708,0.06856,0.10072,0.23928,0.40128,0.12128,0.49324,0.17604,0.05324,0.770305731957539,0.943400105696705
48,"PSIC092910Loc_DoubleSound",903,-6,34.387,0.652,0.5251,0.00737928,0.99215173,1.71e-05,0.000451932,"Average",0.99215173,0.71,0.45,0.3,0.31,0.8,0,0,11,0,0,0,0,1,0,4,8,4,0,TRUE,NA,NA,0.856343303646151,0.957806030072683,0.0874966396685854,5.55773492866849,0.0236037271217172,0.138992621625704,0.0375622465195959,NA,4.15079180293413,NA,0.40524,0.20728,0.12532,0.08148,0.0572,0.04248,0.02876,0.0238,0.01788,0.01056,0.0278647747211745,0.00868214590361194,0.000835092158863675,0.00108335361112114,0.547063855175585,0.902151978988567,0.922454564871067,0.575288431185928,9.42592208797545,0.191324197456582,8e-04,0.00436,0.00712,0.01028,0.01504,0.01816,0.0186,0.07604,0.33456,0.51504,0.37036,0.124,0.0366
49,"YKIC140121Loc_DoubleSound",500,24,34.4095,0.1264,0.719,0.00853087,0.991373527,1.16e-06,9.44e-05,"Average",0.991373527,0.76,0.47,0.44,0.44,0.89,0,0,10,0,0,0,0,1,0,3,5,10,1,TRUE,1,NA,0.55085309351539,0.860827609554504,1.24967361492507,0.219182671985328,0.0799277639310804,NA,2.64415551116161,NA,0.2414,0.22332,0.15748,0.11256,0.08492,0.06308,0.04652,0.0328,0.02296,0.01496,0.00782848141641836,0.00303463989750811,0.000396078730123183,0.000970263715534501,0.827137616624621,0.566458584197837,0.620360274089026,NA,2.3537557531625,NA,0.00196,0.02788,0.05516,0.09872,0.16528,0.23052,0.22528,0.12908,0.05912,0.007,0.49644,0.19672,0.06084,0.55085309351539,0.860827609554504
50,"YKIC140501Loc_DoubleSound",500,-6,6.113,0.3007,0.6049,0.99117004,0.00250249,1.36e-06,0.006326114,"Mixture",0.99117004,0.52,0.66,0.27,0.32,0.52,0.01,0.03,10,0,0,0,3,1,6,2,0,0,0,TRUE,1,NA,0.588769193938235,0.599898100547149,2.60594019154067,0.22645664759855,0.0853407127055425,NA,2.69613034711283,NA,0.21992,0.22976,0.16484,0.12548,0.092,0.06504,0.04328,0.02932,0.01912,0.01124,0.0260485531628668,0.00495894232734037,0.000482965815268218,0.000815858060742807,0.50165491980117,0.595996443847011,0.59001219760585,NA,3.61184016749553,NA,0.00128,0.005,0.01196,0.04984,0.13532,0.31024,0.31316,0.1366,0.03304,0.00356,0.6148,0.21652,0.05784,0.588769193938235,0.599898100547149
51,"YKIC102811Loc_DoubleSound",1100,6,5.776,0.1333,0.4178,0.990648422,0.005965899,0.000404081,0.002981599,"Mixture",0.990648422,0.45,0.54,0.34,0.34,0.41,0,0,12,0,0,0,3,11,2,0,0,0,0,TRUE,NA,NA,0.360220840595865,0.267465112403521,2.00613848804682,0.391779394808684,0.181985119647327,NA,1.46087361359338,NA,0.0876,0.14396,0.14368,0.1348,0.11852,0.10276,0.0856,0.07432,0.06104,0.04772,0.0176142436594298,0.0132682751540272,0.0013781038914169,0.00104131646298308,0.565650892125854,0.302960944652361,0.26383629035359,0.126669563336119,4.12102193002075,0.853599385669457,0.01148,0.11348,0.3644,0.29188,0.11976,0.04288,0.02976,0.01628,0.00972,0.00036,1.05572,0.48216,0.17352,0.360220840595865,0.267465112403521
52,"PSIC092310Loc_DoubleSound",903,-24,42.1865,0.1156,0.1533,0.005498417,0.989856764,0.0004424,0.004202419,"Average",0.989856764,0.62,0.69,0.32,0.35,0.66,0,0,7,0,0,0,0,2,1,1,2,1,0,TRUE,NA,NA,0.306980790154888,0.190299787973554,0.15016954342523,2.0545330521223,2.051927138628,0.303832133884279,0.0710398532139612,NA,1.86066524883572,NA,0.18264,0.1656,0.14696,0.12076,0.10508,0.08552,0.06672,0.0552,0.04376,0.02776,0.0421316068190282,0.0160649348186097,0.00307025766348883,0.00342711652898545,0.254750563334194,0.239616159493467,0.166354909781937,NA,3.75588525009434,NA,0.04744,0.31452,0.30128,0.16032,0.074,0.05472,0.02408,0.01204,0.00924,0.00236,0.7336,0.30332,0.10272
53,"YKIC090111_1Loc_DoubleSound",500,6,12.9405,0.222,0.8289,0.987549391,0.011802679,0.000146993,0.000500938,"Mixture",0.987549391,0.3,0.23,0.38,0.27,0.22,0,0,6,0,0,9,2,1,0,0,0,0,0,TRUE,NA,NA,0.57127015071361,0.601258183446167,1.93224804474217,0.460514502941764,0.219811873096208,NA,1.27454156041665,NA,0.06472,0.12204,0.12732,0.11852,0.11336,0.10408,0.0992,0.09276,0.0872,0.0708,0.0345962264519735,0.0147232023363441,0.00127900263172924,0.00200131195680229,0.440359302659979,0.60088067256158,0.620676993047043,0.163385168894015,4.06481179558303,0.0423771540013708,0.00012,0.00352,0.01016,0.02644,0.11228,0.34408,0.36452,0.11328,0.021,0.0046,1.2632,0.67,0.27548,0.57127015071361,0.601258183446167
54,"PSIC092810Loc_DoubleSound",1100,-24,140.7361,0.1879,0.3516,0.012977715,0.986865426,8.7e-08,0.000156771,"Average",0.986865426,0.62,0.39,0.43,0.25,0.71,0,0,13,0,1,0,0,1,0,1,1,0,2,TRUE,NA,NA,0.677414293740188,0.660020988560336,0.122121952849698,2.68265323494115,0.000237470374730672,0.182007264773073,0.067900832804326,0.901118020995135,3.27879982937048,0.111951984121032,0.28252,0.2542,0.161,0.10656,0.07276,0.04872,0.03156,0.0218,0.0126,0.00828,0.0154542169431875,0.0048829984775571,0.00035081616078916,0.00059752295621454,0.71222320247422,0.685483093030366,0.712298597756776,0.935961190485595,4.51925794311607,0.145610486192502,0.00044,0.00244,0.00604,0.0164,0.04564,0.14788,0.34332,0.36176,0.06708,0.009,0.48596,0.15472,0.03952
55,"YKIC120111Loc_DoubleSound",1100,6,57.8272,0.4218,0.6167,0.984224029,0.015748633,2.46e-09,2.73e-05,"Mixture",0.984224029,0.54,0.45,0.43,0.28,0.57,0,0,5,0,1,2,0,2,0,0,3,1,1,TRUE,NA,NA,0.719631557128665,0.960627523952324,2.94071025536691,0.21079504624098,0.0557560915947044,NA,2.70495514671898,NA,0.27524,0.20696,0.1508,0.1068,0.081,0.06028,0.04412,0.03568,0.02392,0.0152,0.00751694452478709,0.00381052848293244,0.000909095492667602,0.00189829009725789,0.752034098538693,0.745322795184295,0.748063488793055,NA,3.01896920467489,NA,0.00088,0.00768,0.01636,0.02776,0.05704,0.08656,0.17416,0.28728,0.24808,0.0942,0.47228,0.1828,0.05904,0.719631557128665,0.960627523952324
56,"YKIC140220Loc_DoubleSound",1988,6,32.7355,0.1673,0.2676,0.980868102,0.016574046,0.000220455,0.002337397,"Mixture",0.980868102,0.56,0.51,0.26,0.27,0.6,0,0,22,0,0,0,1,5,4,5,3,0,0,TRUE,1,NA,0.695115842486173,0.796976104367811,2.15610325775635,0.253489089141609,0.0721308668860691,NA,2.34018452739189,NA,0.22364,0.19488,0.14156,0.11564,0.09008,0.07168,0.05804,0.04528,0.03628,0.02292,0.0356922922130288,0.0107739842444166,0.000906928404686818,0.000920901245692799,0.51132429026191,0.70161954618707,0.792059933429564,NA,2.76873923051794,NA,0.00092,0.00788,0.0162,0.03088,0.0666,0.14544,0.22844,0.268,0.21096,0.02468,0.6576,0.27328,0.09292,0.695115842486173,0.796976104367811
57,"YKIC140226Loc_DoubleSound",1988,24,17.2358,0.7957,0.6076,0.979565838,0.014451662,1.73e-07,0.005982326,"Mixture",0.979565838,0.4,0.43,0.27,0.3,0.34,0,0,17,0,1,5,5,14,1,0,0,0,0,TRUE,1,NA,0.359434870616367,0.218019426189615,1.92734678347778,0.39883918469952,0.184770663613854,NA,1.42636291705569,NA,0.0984,0.1408,0.13588,0.12668,0.11256,0.09908,0.088,0.07396,0.06848,0.05616,0.0333695475926903,0.00576057755291085,0.000740106085406467,0.00136933325619712,0.565431678255999,0.309422369972234,0.231983514706075,NA,2.61877372193722,NA,0.03228,0.19108,0.25712,0.17288,0.13908,0.10636,0.05568,0.02832,0.01348,0.00372,1.09656,0.51724,0.19524,0.359434870616367,0.218019426189615
58,"YKIC102711Loc_DoubleSound",1100,24,31.7346,0.4315,0.3199,0.004106639,0.00322072,0.977995301,0.014677341,"Outside",0.977995301,0.26,0.08,0.33,0.16,0.2,0,0,5,0,4,11,1,0,0,0,0,0,0,TRUE,NA,NA,0.47117313465962,0.528060447670265,0.571582620026544,1.50484007759425,1.50292404228041,0.518880780485803,0.92488062816485,0.218966860960951,1.16464728485857,1.07819423160602,0.06888,0.10672,0.10728,0.1012,0.09764,0.10128,0.0974,0.0952,0.10596,0.11844,0.0564019429705368,0.0143938076881071,0.00262389569927238,0.000928273752329004,0.369898118437377,0.468526712155071,0.436705418656394,0.504502904704534,1.80909040428148,1.80135497599932,0.02616,0.07024,0.12432,0.15572,0.17916,0.17232,0.13404,0.09328,0.04156,0.0032,1.3998,0.79188,0.35888
59,"PSIC092910Loc_DoubleSound",1100,24,14.8767,0.5319,0.2655,0.977800534,0.018705277,0.00038393,0.003110258,"Mixture",0.977800534,0.38,0.6,0.28,0.34,0.33,0,0,13,0,0,2,7,4,1,0,0,0,0,TRUE,NA,NA,0.432355382083972,0.0389607967396015,1.43227298036534,0.284960685415645,0.0669895873720562,NA,1.97585042165872,NA,0.19936,0.1754,0.14452,0.11592,0.09376,0.075,0.06528,0.05364,0.04444,0.03268,0.0157098999080248,0.00550996305373621,0.000889856161933141,0.00175184548759476,0.64900007687584,0.407791597124857,0.409124320209452,0.299500696200336,2.06810293007678,1.91158719634459,0.00768,0.10332,0.17692,0.19388,0.19544,0.13264,0.1016,0.06292,0.02176,0.00384,0.64628,0.29668,0.11348,0.432355382083972,0.0389607967396015
60,"PSIC111910Loc_DoubleSound",1100,-6,41.9139,0.4411,0.1893,0.009841539,0.976243567,3.54e-05,0.013879489,"Average",0.976243567,0.64,0.54,0.27,0.25,0.72,0,0,10,0,0,0,0,0,1,2,4,0,0,TRUE,NA,NA,0.787401939056164,0.953372111984161,3.36549796573401,0.233805710017188,0.0555776369901545,NA,2.48152852172464,NA,0.25912,0.18864,0.13984,0.10532,0.08308,0.06836,0.05252,0.04396,0.03672,0.02244,0.0247512089109939,0.0111266663138553,0.00182551795695584,0.00123666169368918,0.473528333700553,0.81432351415261,0.882124387664639,0.245215347720027,4.06476296647346,0.179263295502746,0.00108,0.00828,0.01624,0.02204,0.0326,0.05164,0.09692,0.21664,0.39704,0.15752,0.57288,0.23512,0.0796,0.787401939056164,0.953372111984161
61,"YKIC093011Loc_DoubleSound",1100,24,20.0619,0.2215,0.581,0.011552208,0.975233192,0.003717594,0.009497006,"Average",0.975233192,0.39,0.74,0.27,0.36,0.35,0,0,6,0,0,2,6,5,1,0,0,0,0,TRUE,NA,NA,0.537616227766784,0.554137782303241,2.08484434985409,0.502567616849553,0.257765778955855,0.518382935361253,1.17837903097714,1.07980114223349,0.05624,0.10572,0.1182,0.11064,0.10632,0.1074,0.10372,0.1032,0.09996,0.0886,0.107221077567562,0.0116287140995681,0.000889974789434488,0.000994355060084726,0.32515589830917,0.550252227070016,0.547225082241372,0.84177502287068,2.69745143682033,0.384366484857519,0.00092,0.01104,0.049,0.10728,0.19852,0.2612,0.23208,0.10204,0.03392,0.004,1.4962,0.83024,0.3484,0.537616227766784,0.554137782303241
62,"YKIC140313Loc_DoubleSound",500,24,65.1339,0.4102,0.1136,0.011552126,0.975128709,0.001071082,0.012248083,"Average",0.975128709,0.46,0.35,0.33,0.36,0.45,0,0,7,0,3,0,0,1,0,4,0,0,0,TRUE,2,NA,0.657659931285109,0.77975613442445,1.83123861291645,0.228542469392231,0.0791675379611963,NA,2.57359709781789,NA,0.23112,0.21852,0.15388,0.1074,0.0816,0.06632,0.05228,0.04136,0.02972,0.0178,0.0123331948001628,0.00536175853823957,0.00133425736499646,0.00168845972983215,0.643115584191757,0.706215403002135,0.734950664691747,NA,4.04214169790941,NA,0.00016,0.00252,0.00596,0.01456,0.0458,0.121,0.28552,0.3814,0.14096,0.00212,0.56236,0.23104,0.07468,0.657659931285109,0.77975613442445
63,"YKIC120111_1Loc_DoubleSound",1100,6,7.4436,0.4267,0.4248,0.972770287,0.016871874,9.38e-05,0.010264055,"Mixture",0.972770287,0.31,0.23,0.33,0.23,0.24,0,0,5,0,0,7,3,0,0,0,0,0,0,TRUE,NA,NA,0.70688171856717,0.848812256525793,0.164531509674762,2.19702324475661,0.275736629154368,0.279776700670166,0.0698058670856883,NA,2.10074830026906,NA,0.21144,0.176,0.13816,0.10392,0.08776,0.0764,0.06392,0.0574,0.04768,0.03732,0.036527197322875,0.00917204602400235,0.000881606409568747,0.000941555473167474,0.522598409929484,0.718556379299172,0.754415235752469,NA,2.96706500117437,NA,0.00152,0.01484,0.03516,0.04696,0.06504,0.1044,0.1844,0.28372,0.22004,0.04392,0.70548,0.33372,0.12412
